season,game_type,week,away_team,away_score,home_team,home_score,result,total,overtime,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_win,home_win_pct,home_ppg,home_opp_ppg,away_win_pct,away_ppg,away_opp_ppg
2023,REG,15,ATL,7,CAR,9,2,16,0,-155,130,-3.0,-102,-118,32.0,-110,-110,1,0.07692307692307693,15.153846153846153,26.23076923076923,0.46153846153846156,19.307692307692307,20.692307692307693
2023,REG,15,CHI,17,CLE,20,3,37,0,124,-148,3.0,-120,100,38.0,-110,-110,1,0.6153846153846154,22.23076923076923,20.923076923076923,0.38461538461538464,20.76923076923077,23.76923076923077
2023,REG,15,TB,34,GB,20,-14,54,0,180,-218,4.0,-110,-110,41.5,-110,-110,0,0.46153846153846156,21.53846153846154,20.53846153846154,0.46153846153846156,20.153846153846153,20.76923076923077
2023,REG,15,NYJ,0,MIA,30,30,30,0,275,-345,7.5,-115,-105,36.0,-110,-110,1,0.6923076923076923,31.615384615384617,22.615384615384617,0.38461538461538464,15.461538461538462,19.76923076923077
2023,REG,15,KC,27,NE,17,-10,44,0,-485,370,-10.0,-112,-108,39.5,-110,-110,0,0.23076923076923078,13.0,20.923076923076923,0.6153846153846154,22.46153846153846,17.53846153846154
2023,REG,15,NYG,6,NO,24,18,30,0,205,-250,6.0,-108,-112,39.5,-110,-110,1,0.46153846153846156,21.923076923076923,20.076923076923077,0.38461538461538464,14.076923076923077,24.153846153846153
2023,REG,15,SF,45,ARI,29,-16,74,0,-750,525,-12.5,-110,-110,48.0,-110,-110,0,0.23076923076923078,17.692307692307693,25.46153846153846,0.7692307692307693,29.23076923076923,15.76923076923077
2023,REG,15,WAS,20,LA,28,8,48,0,240,-298,6.5,-108,-112,48.5,-110,-110,1,0.46153846153846156,23.0,22.307692307692307,0.3076923076923077,20.076923076923077,30.384615384615383
2023,REG,15,DAL,10,BUF,31,21,41,0,114,-135,2.0,-108,-112,49.5,-110,-110,1,0.5384615384615384,26.76923076923077,18.76923076923077,0.7692307692307693,32.38461538461539,17.923076923076923
2023,REG,15,BAL,23,JAX,7,-16,30,0,-225,185,-4.0,-110,-110,42.5,-108,-112,0,0.6153846153846154,24.0,22.307692307692307,0.7692307692307693,27.76923076923077,16.76923076923077
2023,REG,15,PHI,17,SEA,20,3,37,0,-238,195,-5.0,-120,100,46.0,-112,-108,1,0.46153846153846156,21.53846153846154,24.46153846153846,0.7692307692307693,26.307692307692307,24.692307692307693
2023,REG,16,DAL,20,MIA,22,2,42,0,102,-122,1.5,-110,-110,48.5,100,-120,1,0.7142857142857143,31.5,21.0,0.7142857142857143,30.785714285714285,18.857142857142858
2023,REG,16,BAL,33,SF,19,-14,52,0,275,-345,6.5,-105,-115,47.5,-112,-108,0,0.7857142857142857,30.357142857142858,16.714285714285715,0.7857142857142857,27.428571428571427,16.071428571428573
2023,REG,16,NO,22,LA,30,8,52,0,180,-218,4.0,100,-120,45.5,-112,-108,1,0.5,23.357142857142858,22.142857142857142,0.5,22.071428571428573,19.071428571428573
2023,REG,16,CIN,11,PIT,34,23,45,0,-155,130,-3.0,-105,-115,39.5,-110,-110,1,0.5,15.928571428571429,20.0,0.5714285714285714,21.928571428571427,22.214285714285715
2023,REG,16,BUF,24,LAC,22,-2,46,0,-800,550,-13.0,-105,-115,44.5,-115,-105,0,0.35714285714285715,21.642857142857142,24.642857142857142,0.5714285714285714,27.071428571428573,18.142857142857142
2023,REG,16,IND,10,ATL,29,19,39,0,130,-155,3.0,-115,-105,44.0,-105,-115,1,0.42857142857142855,18.428571428571427,19.857142857142858,0.5714285714285714,24.571428571428573,24.5
2023,REG,16,GB,33,CAR,30,-3,63,0,-198,164,-3.5,-112,-108,39.5,-110,-110,0,0.14285714285714285,14.714285714285714,24.857142857142858,0.42857142857142855,21.428571428571427,21.5
2023,REG,16,CLE,36,HOU,22,-14,58,0,-162,136,-3.0,-110,-110,40.0,-110,-110,0,0.5714285714285714,21.857142857142858,21.071428571428573,0.6428571428571429,22.071428571428573,20.642857142857142
2023,REG,16,DET,30,MIN,24,-6,54,0,-148,124,-2.5,-125,105,47.5,-102,-118,0,0.5,20.714285714285715,19.214285714285715,0.7142857142857143,27.285714285714285,23.642857142857142
2023,REG,16,WAS,28,NYJ,30,2,58,0,140,-166,3.0,-108,-112,36.5,-110,-110,1,0.35714285714285715,14.357142857142858,20.5,0.2857142857142857,20.071428571428573,30.214285714285715
2023,REG,16,SEA,20,TEN,17,-3,37,0,-166,140,-3.0,-110,-110,42.0,-108,-112,0,0.35714285714285715,18.357142857142858,21.5,0.5,21.428571428571427,23.928571428571427
2023,REG,16,JAX,12,TB,30,18,42,0,-125,105,-2.0,-110,-110,43.0,-108,-112,1,0.5,21.142857142857142,20.714285714285715,0.5714285714285714,22.785714285714285,22.357142857142858
2023,REG,16,ARI,16,CHI,27,11,43,0,180,-218,4.5,-110,-110,42.0,-105,-115,1,0.35714285714285715,20.5,23.5,0.21428571428571427,18.5,26.857142857142858
2023,REG,16,NE,26,DEN,23,-3,49,0,270,-340,7.0,-110,-110,37.5,-110,-110,0,0.5,21.714285714285715,25.071428571428573,0.21428571428571427,13.285714285714286,21.357142857142858
2023,REG,16,LV,20,KC,14,-6,34,0,440,-600,11.0,-102,-118,40.5,-110,-110,0,0.6428571428571429,22.785714285714285,17.5,0.42857142857142855,18.928571428571427,20.0
2023,REG,16,NYG,25,PHI,33,8,58,0,600,-900,14.0,-112,-108,41.0,-108,-112,1,0.7142857142857143,25.642857142857142,24.357142857142858,0.35714285714285715,13.5,24.142857142857142
2023,REG,17,NYJ,20,CLE,37,17,57,0,270,-345,6.5,-105,-115,33.5,-110,-110,1,0.6666666666666666,23.0,20.733333333333334,0.4,15.4,21.0
2023,REG,17,DET,19,DAL,20,1,39,0,195,-238,5.5,-110,-110,53.0,-110,-110,1,0.6666666666666666,30.066666666666666,19.066666666666666,0.7333333333333333,27.466666666666665,23.666666666666668
2023,REG,17,MIA,19,BAL,56,37,75,0,150,-180,3.0,100,-120,47.0,-108,-112,1,0.8,27.8,16.266666666666666,0.7333333333333333,30.866666666666667,20.933333333333334
2023,REG,17,NE,21,BUF,27,6,48,0,750,-1200,15.0,-110,-110,40.0,-108,-112,1,0.6,26.866666666666667,18.4,0.26666666666666666,14.133333333333333,21.466666666666665
2023,REG,17,ATL,17,CHI,37,20,54,0,130,-155,3.0,-115,-105,39.0,-110,-110,1,0.4,20.933333333333334,23.0,0.4666666666666667,19.133333333333333,19.2
2023,REG,17,TEN,3,HOU,26,23,29,0,190,-230,5.0,-105,-115,44.0,-108,-112,1,0.5333333333333333,21.866666666666667,22.066666666666666,0.3333333333333333,18.266666666666666,21.4
2023,REG,17,LV,20,IND,23,3,43,0,150,-180,3.5,-110,-110,42.5,-105,-115,1,0.5333333333333333,23.6,24.8,0.4666666666666667,19.0,19.6
2023,REG,17,CAR,0,JAX,26,26,26,0,160,-192,3.5,-110,-110,38.0,-110,-110,1,0.5333333333333333,22.066666666666666,22.866666666666667,0.13333333333333333,15.733333333333333,25.4
2023,REG,17,LA,26,NYG,25,-1,51,0,-298,240,-6.0,-112,-108,43.5,-108,-112,0,0.3333333333333333,14.266666666666667,24.733333333333334,0.5333333333333333,23.8,22.133333333333333
2023,REG,17,ARI,35,PHI,31,-4,66,0,525,-750,12.0,-110,-110,48.0,-110,-110,0,0.7333333333333333,26.133333333333333,24.4,0.2,18.333333333333332,26.866666666666667
2023,REG,17,NO,23,TB,13,-10,36,0,124,-148,2.5,100,-120,42.5,-112,-108,0,0.5333333333333333,21.733333333333334,20.133333333333333,0.4666666666666667,22.066666666666666,19.8
2023,REG,17,SF,27,WAS,10,-17,37,0,-1050,675,-14.0,-115,-105,49.0,-112,-108,0,0.26666666666666666,20.6,30.2,0.7333333333333333,29.6,17.8
2023,REG,17,PIT,30,SEA,23,-7,53,0,185,-225,4.5,-110,-110,40.5,-108,-112,0,0.5333333333333333,21.333333333333332,23.466666666666665,0.5333333333333333,17.133333333333333,19.4
2023,REG,17,LAC,9,DEN,16,7,25,0,164,-198,3.5,-108,-112,39.5,-110,-110,1,0.4666666666666667,21.8,25.133333333333333,0.3333333333333333,21.666666666666668,24.6
2023,REG,17,CIN,17,KC,25,8,42,0,275,-345,7.5,-115,-105,46.0,-112,-108,1,0.6,22.2,17.666666666666668,0.5333333333333333,21.2,23.0
2023,REG,17,GB,33,MIN,10,-23,43,0,-108,-112,1.0,-112,-108,42.5,-112,-108,0,0.4666666666666667,20.933333333333334,19.933333333333334,0.4666666666666667,22.2,22.066666666666666
2023,REG,18,LA,21,SF,20,-1,41,0,200,-245,5.5,-108,-112,40.0,-108,-112,0,0.75,29.4375,17.3125,0.5625,23.9375,22.3125
2023,REG,18,PIT,17,BAL,10,-7,27,0,-155,130,-3.0,-105,-115,34.0,-110,-110,0,0.8125,29.5625,16.4375,0.5625,17.9375,19.625
2023,REG,18,BUF,21,MIA,14,-7,35,0,-155,130,-2.5,-125,105,47.5,-110,-110,0,0.6875,30.125,23.125,0.625,26.875,18.5625
2023,REG,18,DAL,38,WAS,10,-28,48,0,-850,575,-13.0,-115,-105,47.5,-110,-110,0,0.25,19.9375,30.0,0.6875,29.4375,19.0625
2023,REG,18,PHI,10,NYG,27,17,37,0,-238,190,-4.5,-112,-108,43.0,-105,-115,1,0.3125,14.9375,24.8125,0.6875,26.4375,25.0625
2023,REG,18,DEN,14,LV,27,13,41,0,145,-175,3.5,-118,-102,37.5,-115,-105,1,0.4375,19.0625,19.8125,0.5,21.4375,24.125
2023,REG,18,KC,13,LAC,12,-1,25,0,154,-185,3.5,-115,-105,35.0,-108,-115,0,0.3125,20.875,24.0625,0.625,22.375,17.625
2023,REG,18,CHI,9,GB,17,8,26,0,124,-148,2.5,-102,-118,45.5,-108,-112,1,0.5,22.875,21.3125,0.4375,21.9375,22.625
2023,REG,18,SEA,21,ARI,20,-1,41,0,-155,130,-2.5,-122,102,48.0,-110,-110,0,0.25,19.375,27.125,0.5,21.4375,23.875
2023,REG,18,JAX,20,TEN,28,8,48,0,-185,154,-3.5,-102,-118,41.5,-112,-108,1,0.3125,17.3125,21.6875,0.5625,22.3125,21.4375
2023,REG,18,ATL,17,NO,48,31,65,0,145,-175,3.5,-122,102,41.5,-108,-112,1,0.5,22.125,19.375,0.4375,19.0,20.3125
2023,REG,18,NYJ,17,NE,3,-14,20,0,120,-142,2.5,-112,-108,28.5,-110,-110,0,0.25,14.5625,21.8125,0.375,15.6875,22.0
2023,REG,18,MIN,20,DET,30,10,50,0,170,-205,3.5,-102,-118,47.5,-110,-110,1,0.6875,26.9375,23.4375,0.4375,20.25,20.75
2023,REG,18,CLE,14,CIN,31,17,45,0,285,-360,7.5,-115,-105,37.0,-112,-108,1,0.5,20.9375,23.125,0.6875,23.875,20.6875
2023,REG,18,TB,9,CAR,0,-9,9,0,-245,200,-5.0,-105,-115,36.5,-110,-110,0,0.125,14.75,25.4375,0.5,21.1875,20.3125
2023,REG,18,HOU,23,IND,19,-4,42,0,-125,105,-1.5,-110,-110,47.5,-108,-112,0,0.5625,23.5625,24.5,0.5625,22.125,20.875
2024,REG,1,BAL,20,KC,27,7,47,0,124,-148,3.0,-118,-102,46.0,-110,-110,1,,,,,,
2024,REG,1,GB,29,PHI,34,5,63,0,110,-130,2.0,-110,-110,49.5,-112,-108,1,,,,,,
2024,REG,1,PIT,18,ATL,10,-8,28,0,160,-192,4.0,-110,-110,43.0,-115,-105,0,,,,,,
2024,REG,1,ARI,28,BUF,34,6,62,0,250,-310,6.5,-105,-115,46.0,-112,-108,1,,,,,,
2024,REG,1,TEN,17,CHI,24,7,41,0,164,-198,4.0,-108,-112,43.0,-110,-110,1,,,,,,
2024,REG,1,NE,16,CIN,10,-6,26,0,295,-375,8.0,-110,-110,40.5,-112,-108,0,,,,,,
2024,REG,1,HOU,29,IND,27,-2,56,0,-155,130,-3.0,-108,-112,49.0,-112,-108,0,,,,,,
2024,REG,1,JAX,17,MIA,20,3,37,0,150,-180,3.5,-110,-110,49.5,-112,-108,1,,,,,,
2024,REG,1,CAR,10,NO,47,37,57,0,160,-192,3.5,-108,-112,41.5,-112,-108,1,,,,,,
2024,REG,1,MIN,28,NYG,6,-22,34,0,-115,-105,-1.0,-108,-112,42.5,-108,-112,0,,,,,,
2024,REG,1,LV,10,LAC,22,12,32,0,130,-155,3.0,-118,-102,41.0,-108,-112,1,,,,,,
2024,REG,1,DEN,20,SEA,26,6,46,0,225,-278,6.5,-110,-110,42.0,-108,-112,1,,,,,,
2024,REG,1,DAL,33,CLE,17,-16,50,0,110,-130,2.5,-112,-108,42.0,-108,-112,0,,,,,,
2024,REG,1,WAS,20,TB,37,17,57,0,164,-198,4.0,-112,-108,42.0,-110,-110,1,,,,,,
2024,REG,1,LA,20,DET,26,6,46,1,185,-225,5.0,-108,-112,54.0,-112,-108,1,,,,,,
2024,REG,1,NYJ,19,SF,32,13,51,0,150,-180,3.5,-115,-105,43.0,-108,-112,1,,,,,,
2024,REG,2,BUF,31,MIA,10,-21,41,0,114,-135,2.5,-110,-110,48.5,-105,-115,0,1.0,20.0,17.0,1.0,34.0,28.0
2024,REG,2,ATL,22,PHI,21,-1,43,0,215,-265,5.5,-105,-115,46.5,-110,-110,0,1.0,34.0,29.0,0.0,10.0,18.0
2024,REG,2,CHI,13,HOU,19,6,32,0,210,-258,6.0,-108,-112,45.5,-105,-115,1,1.0,29.0,27.0,1.0,24.0,17.0
2024,REG,2,CIN,25,KC,26,1,51,0,235,-290,6.5,-105,-115,47.5,-108,-112,1,1.0,27.0,20.0,0.0,10.0,16.0
2024,REG,2,PIT,13,DEN,6,-7,19,0,-155,130,-3.0,-102,-118,36.5,-112,-108,0,0.0,20.0,26.0,1.0,18.0,10.0
2024,REG,2,LA,10,ARI,41,31,51,0,-112,-108,-1.0,-105,-115,47.5,-118,-102,1,0.0,28.0,34.0,0.0,20.0,26.0
2024,REG,2,NYG,18,WAS,21,3,39,0,105,-125,1.5,-108,-112,42.5,-105,-115,1,0.0,20.0,37.0,0.0,6.0,28.0
2024,REG,2,NYJ,24,TEN,17,-7,41,0,-180,150,-3.5,-112,-108,41.5,-112,-108,0,0.0,17.0,24.0,0.0,19.0,32.0
2024,REG,2,SEA,23,NE,20,-3,43,1,-170,142,-3.5,-102,-118,39.0,-110,-110,0,1.0,16.0,10.0,1.0,26.0,20.0
2024,REG,2,SF,17,MIN,23,6,40,0,-218,180,-4.5,-112,-108,46.5,-108,-112,1,1.0,28.0,6.0,1.0,32.0,19.0
2024,REG,2,CLE,18,JAX,13,-5,31,0,142,-170,3.0,100,-120,41.5,-108,-112,0,0.0,17.0,20.0,0.0,17.0,33.0
2024,REG,2,IND,10,GB,16,6,26,0,-142,120,-3.0,-102,-118,41.5,-110,-110,1,0.0,29.0,34.0,0.0,27.0,29.0
2024,REG,2,TB,20,DET,16,-4,36,0,295,-375,7.5,-108,-112,51.5,-112,-108,0,1.0,26.0,20.0,1.0,37.0,20.0
2024,REG,2,NO,44,DAL,19,-25,63,0,235,-290,6.5,-112,-108,47.0,-108,-112,0,1.0,33.0,17.0,1.0,47.0,10.0
2024,REG,2,LAC,26,CAR,3,-23,29,0,-225,185,-5.0,-110,-110,39.0,-112,-108,0,0.0,10.0,47.0,1.0,22.0,10.0
2024,REG,2,LV,26,BAL,23,-3,49,0,350,-455,9.0,-112,-108,41.0,-108,-112,0,0.0,20.0,27.0,0.0,10.0,22.0
2024,REG,3,LAC,10,PIT,20,10,30,0,124,-148,3.0,-118,-102,36.0,-115,-105,1,1.0,15.5,8.0,1.0,24.0,6.5
2024,REG,3,KC,22,ATL,17,-5,39,0,-170,142,-3.0,-118,-102,46.0,-108,-112,0,0.5,16.0,19.5,1.0,26.5,22.5
2024,REG,3,WAS,38,CIN,33,-5,71,0,280,-355,7.5,-115,-105,46.0,-112,-108,0,0.0,17.5,21.0,0.5,20.5,27.5
2024,REG,3,JAX,10,BUF,47,37,57,0,180,-218,4.0,-108,-112,46.5,-110,-110,1,1.0,32.5,19.0,0.0,15.0,19.0
2024,REG,3,SF,24,LA,27,3,51,0,-258,210,-6.0,-108,-112,44.5,-110,-110,1,0.0,15.0,33.5,0.5,24.5,21.0
2024,REG,3,BAL,28,DAL,25,-3,53,0,-120,100,-1.5,-110,-110,47.5,-112,-108,0,0.5,26.0,30.5,0.0,21.5,26.5
2024,REG,3,DET,20,ARI,13,-7,33,0,-148,124,-3.0,-102,-118,51.5,-112,-108,0,0.5,34.5,22.0,0.5,21.0,20.0
2024,REG,3,MIA,3,SEA,24,21,27,0,170,-205,4.0,-110,-110,41.5,-110,-110,1,1.0,24.5,20.0,0.5,15.0,24.0
2024,REG,3,CAR,36,LV,22,-14,58,0,200,-245,5.5,-110,-110,40.0,-108,-112,0,0.5,18.0,22.5,0.0,6.5,36.5
2024,REG,3,GB,30,TEN,14,-16,44,0,136,-162,3.0,-112,-108,37.0,-108,-112,0,0.0,17.0,24.0,0.5,22.5,22.0
2024,REG,3,DEN,26,TB,7,-19,33,0,200,-245,6.0,-112,-108,40.5,-108,-112,0,1.0,28.5,18.0,0.0,13.0,19.5
2024,REG,3,PHI,15,NO,12,-3,27,0,120,-142,2.5,-105,-115,49.0,-110,-110,0,1.0,45.5,14.5,0.5,27.5,25.5
2024,REG,3,HOU,7,MIN,34,27,41,0,-135,114,-2.0,-112,-108,46.0,-108,-112,1,1.0,25.5,11.5,1.0,24.0,20.0
2024,REG,3,CHI,16,IND,21,5,37,0,105,-125,1.5,-108,-112,43.0,-105,-115,1,0.0,18.5,22.5,0.5,18.5,18.0
2024,REG,3,NYG,21,CLE,15,-6,36,0,220,-270,6.5,-112,-108,38.0,-108,-112,0,0.5,17.5,23.0,0.0,12.0,24.5
2024,REG,3,NE,3,NYJ,24,21,27,0,230,-285,6.5,-110,-110,39.0,-108,-112,1,0.5,21.5,24.5,0.5,18.0,16.5
2024,REG,4,DAL,20,NYG,15,-5,35,0,-250,205,-5.5,-115,-105,45.0,-112,-108,0,0.3333333333333333,15.0,21.333333333333332,0.3333333333333333,25.666666666666668,29.666666666666668
2024,REG,4,SEA,29,DET,42,13,71,0,154,-185,3.5,-108,-112,46.5,-108,-112,1,0.6666666666666666,20.666666666666668,17.666666666666668,1.0,24.333333333333332,14.333333333333334
2024,REG,4,NO,24,ATL,26,2,50,0,120,-142,2.5,-105,-115,41.5,-112,-108,1,0.3333333333333333,16.333333333333332,20.333333333333332,0.6666666666666666,34.333333333333336,14.666666666666666
2024,REG,4,CIN,34,CAR,24,-10,58,0,-205,170,-4.5,-112,-108,47.0,-108,-112,0,0.3333333333333333,16.333333333333332,31.666666666666668,0.0,22.666666666666668,26.666666666666668
2024,REG,4,LA,18,CHI,24,6,42,0,136,-162,3.0,-112,-108,40.0,-105,-115,1,0.3333333333333333,17.666666666666668,19.0,0.3333333333333333,19.0,30.333333333333332
2024,REG,4,MIN,31,GB,29,-2,60,0,114,-135,2.5,-102,-118,44.0,-112,-108,0,0.6666666666666666,25.0,19.333333333333332,1.0,28.333333333333332,10.0
2024,REG,4,JAX,20,HOU,24,4,44,0,195,-238,5.5,-108,-112,44.5,-108,-112,1,0.6666666666666666,18.333333333333332,24.666666666666668,0.0,13.333333333333334,28.333333333333332
2024,REG,4,PIT,24,IND,27,3,51,0,-130,110,-2.5,-108,-112,40.0,-110,-110,1,0.3333333333333333,19.333333333333332,20.333333333333332,1.0,17.0,8.666666666666666
2024,REG,4,DEN,10,NYJ,9,-1,19,0,330,-425,7.5,-108,-112,39.5,-112,-108,0,0.6666666666666666,22.333333333333332,17.333333333333332,0.3333333333333333,17.333333333333332,15.333333333333334
2024,REG,4,PHI,16,TB,33,17,49,0,-115,-105,-1.0,-110,-110,42.0,-108,-112,1,0.6666666666666666,21.333333333333332,20.666666666666668,0.6666666666666666,23.333333333333332,21.0
2024,REG,4,WAS,42,ARI,14,-28,56,0,150,-180,3.5,-115,-105,49.0,-112,-108,0,0.3333333333333333,27.333333333333332,21.333333333333332,0.6666666666666666,26.333333333333332,29.333333333333332
2024,REG,4,NE,13,SF,30,17,43,0,410,-550,10.5,-112,-108,41.5,-110,-110,1,0.3333333333333333,24.333333333333332,23.0,0.3333333333333333,13.0,19.0
2024,REG,4,KC,17,LAC,10,-7,27,0,-345,275,-7.5,-108,-112,41.5,-108,-112,0,0.6666666666666666,19.333333333333332,11.0,1.0,25.0,20.666666666666668
2024,REG,4,CLE,16,LV,20,4,36,0,-135,114,-2.5,-115,-105,36.5,-108,-112,1,0.3333333333333333,19.333333333333332,27.0,0.3333333333333333,16.666666666666668,22.333333333333332
2024,REG,4,BUF,10,BAL,35,25,45,0,114,-135,2.5,-108,-112,46.5,-110,-110,1,0.3333333333333333,23.666666666666668,26.0,1.0,37.333333333333336,16.0
2024,REG,4,TEN,31,MIA,12,-19,43,0,114,-135,2.5,-108,-112,37.0,-110,-110,0,0.3333333333333333,11.0,24.0,0.0,16.0,26.0
2024,REG,5,BUF,20,HOU,23,3,43,0,-102,-118,1.0,-108,-112,48.0,-110,-110,1,0.75,19.75,23.5,0.75,30.5,20.75
2024,REG,5,TB,30,ATL,36,6,66,1,120,-142,2.5,-102,-118,44.0,-110,-110,1,0.5,18.75,21.25,0.75,24.25,19.5
2024,REG,5,BAL,41,CIN,38,-3,79,1,-148,124,-2.5,-118,-102,48.5,-112,-108,0,0.25,25.5,26.0,0.5,26.5,22.0
2024,REG,5,CAR,10,CHI,36,26,46,0,164,-198,4.0,-108,-112,40.0,-108,-112,1,0.5,19.25,18.75,0.25,18.25,32.25
2024,REG,5,NYJ,17,MIN,23,6,40,0,120,-142,2.5,-105,-115,42.0,-112,-108,1,1.0,29.0,14.75,0.5,19.0,15.5
2024,REG,5,IND,34,JAX,37,3,71,0,154,-185,3.5,-110,-110,45.0,-110,-110,1,0.0,15.0,27.25,0.5,21.25,21.25
2024,REG,5,MIA,15,NE,10,-5,25,0,-130,110,-2.0,-112,-108,37.0,-108,-112,0,0.25,13.0,21.75,0.25,11.25,25.75
2024,REG,5,CLE,13,WAS,34,21,47,0,130,-155,3.0,-112,-108,44.0,-112,-108,1,0.75,30.25,25.5,0.25,16.5,21.75
2024,REG,5,LV,18,DEN,34,16,52,0,130,-155,3.0,-112,-108,36.0,-108,-112,1,0.5,15.5,13.75,0.5,19.5,24.25
2024,REG,5,ARI,24,SF,23,-1,47,0,260,-325,7.0,-105,-115,48.5,-108,-112,0,0.5,25.75,20.5,0.25,24.0,26.5
2024,REG,5,GB,24,LA,19,-5,43,0,-155,130,-3.0,-112,-108,49.5,-112,-108,0,0.25,18.75,28.75,0.5,26.0,22.25
2024,REG,5,NYG,29,SEA,20,-9,49,0,250,-310,7.0,-112,-108,42.5,-110,-110,0,0.75,25.5,21.25,0.25,15.0,21.0
2024,REG,5,DAL,20,PIT,17,-3,37,0,114,-135,2.5,-108,-112,43.5,-108,-112,0,0.75,18.75,13.25,0.5,24.25,26.0
2024,REG,5,NO,13,KC,26,13,39,0,190,-230,5.5,-112,-108,43.0,-110,-110,1,1.0,23.0,18.0,0.5,31.75,17.5
2024,REG,6,PIT,32,LV,13,-19,45,0,-180,150,-3.5,-110,-110,36.5,-108,-112,0,0.4,19.2,26.2,0.6,18.4,14.6
2024,REG,6,BUF,23,NYJ,20,-3,43,0,-122,102,-1.0,-112,-108,42.0,-110,-110,0,0.4,18.6,17.0,0.6,28.4,21.2
2024,REG,6,SF,36,SEA,24,-12,60,0,-198,164,-3.5,-118,-102,49.0,-110,-110,0,0.6,24.4,22.8,0.4,25.2,21.2
2024,REG,6,JAX,16,CHI,35,19,51,0,-120,100,-1.5,-108,-112,44.5,-108,-112,1,0.6,22.6,17.0,0.2,19.4,28.6
2024,REG,6,WAS,23,BAL,30,7,53,0,230,-285,6.5,-108,-112,51.5,-110,-110,1,0.6,29.4,25.2,0.8,31.0,23.0
2024,REG,6,ARI,13,GB,34,21,47,0,195,-238,5.5,-110,-110,47.0,-110,-110,1,0.6,25.6,21.6,0.4,24.0,25.8
2024,REG,6,HOU,41,NE,21,-20,62,0,-265,215,-6.5,-108,-112,38.5,-112,-108,0,0.2,12.4,20.4,0.8,20.4,22.8
2024,REG,6,TB,51,NO,27,-24,78,0,-175,145,-3.5,-108,-112,42.5,-110,-110,0,0.4,28.0,19.2,0.6,25.4,22.8
2024,REG,6,CLE,16,PHI,20,4,36,0,330,-425,8.0,-108,-112,42.0,-110,-110,1,0.5,21.5,24.0,0.2,15.8,24.2
2024,REG,6,IND,20,TEN,17,-3,37,0,114,-135,2.5,-110,-110,42.0,-112,-108,0,0.25,19.75,22.5,0.4,23.8,24.4
2024,REG,6,LAC,23,DEN,16,-7,39,0,-155,130,-3.0,-105,-115,37.0,-108,-112,0,0.6,19.2,14.6,0.5,17.0,12.5
2024,REG,6,ATL,38,CAR,20,-18,58,0,-258,210,-6.0,-112,-108,45.5,-110,-110,0,0.2,16.6,33.0,0.6,22.2,23.0
2024,REG,6,DET,47,DAL,9,-38,56,0,-180,150,-3.5,-105,-115,52.5,-110,-110,0,0.6,23.4,24.2,0.75,26.0,20.5
2024,REG,6,CIN,17,NYG,7,-10,24,0,-230,190,-4.5,-112,-108,46.0,-102,-118,0,0.4,17.8,20.8,0.2,28.0,29.0
2024,REG,7,BAL,41,TB,31,-10,72,0,-225,185,-4.5,-110,-110,51.0,-110,-110,0,0.6666666666666666,29.666666666666668,23.5,0.6666666666666666,29.5,24.833333333333332
2024,REG,7,NE,16,JAX,32,16,48,0,240,-298,6.5,-105,-115,42.0,-108,-112,1,0.16666666666666666,18.833333333333332,29.666666666666668,0.16666666666666666,13.833333333333334,23.833333333333332
2024,REG,7,DEN,33,NO,10,-23,43,0,-148,124,-2.5,-118,-102,37.0,-110,-110,0,0.3333333333333333,27.833333333333332,24.5,0.5,18.666666666666668,16.0
2024,REG,7,TEN,10,BUF,34,24,44,0,400,-535,9.5,-110,-110,41.0,-108,-112,1,0.6666666666666666,27.5,21.0,0.2,19.2,22.0
2024,REG,7,CIN,21,CLE,14,-7,35,0,-230,190,-5.5,-110,-110,42.0,-112,-108,0,0.16666666666666666,15.833333333333334,23.5,0.3333333333333333,26.166666666666668,25.333333333333332
2024,REG,7,HOU,22,GB,24,2,46,0,142,-170,3.0,100,-120,48.0,-108,-112,1,0.6666666666666666,27.0,20.166666666666668,0.8333333333333334,23.833333333333332,22.5
2024,REG,7,MIA,10,IND,16,6,26,0,130,-155,3.0,-120,100,44.0,-108,-112,1,0.5,23.166666666666668,23.166666666666668,0.4,12.0,22.6
2024,REG,7,DET,31,MIN,29,-2,60,0,-102,-118,1.0,-108,-112,50.5,-112,-108,0,1.0,27.8,15.2,0.8,30.2,18.2
2024,REG,7,PHI,28,NYG,3,-25,31,0,-166,140,-3.0,-120,100,42.0,-110,-110,0,0.3333333333333333,16.0,20.166666666666668,0.6,21.2,22.4
2024,REG,7,LV,15,LA,20,5,35,0,280,-355,7.0,-105,-115,43.0,-105,-115,1,0.2,18.8,27.8,0.3333333333333333,18.166666666666668,27.166666666666668
2024,REG,7,CAR,7,WAS,40,33,47,0,400,-535,10.0,100,-120,51.0,-110,-110,1,0.6666666666666666,29.666666666666668,24.166666666666668,0.16666666666666666,17.166666666666668,33.833333333333336
2024,REG,7,KC,28,SF,18,-10,46,0,120,-142,2.5,-105,-115,47.5,-110,-110,0,0.5,27.0,21.666666666666668,1.0,23.6,17.0
2024,REG,7,NYJ,15,PIT,37,22,52,0,-166,140,-3.0,-108,-112,40.0,-110,-110,1,0.6666666666666666,20.666666666666668,14.333333333333334,0.3333333333333333,18.833333333333332,18.0
