season,game_type,week,away_team,away_score,home_team,home_score,result,total,overtime,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_win,home_win_pct,home_ppg,home_opp_ppg,home_third_down_pct,home_third_down_stop_pct,home_sacks_per_game,home_turnover_diff,away_win_pct,away_ppg,away_opp_ppg,away_third_down_pct,away_third_down_stop_pct,away_sacks_per_game,away_turnover_diff
2022,REG,3,PIT,17,CLE,29,12,46,0,183,-206,4.5,-111,101,38.0,-107,-105,1,0.5,28.0,27.5,0.5238095238095237,0.5961538461538461,3.0,0.5,0.5,18.5,18.5,0.37777777777777777,0.5526315789473685,3.5,3.0
2022,REG,3,BAL,37,NE,26,-11,63,0,-143,129,-2.5,-114,104,45.5,-109,-103,0,0.5,12.0,17.0,0.41866028708133973,0.5333333333333333,3.0,-2.0,0.5,31.0,25.5,0.3423076923076923,0.6229946524064172,2.0,1.5
2022,REG,3,LV,22,TEN,24,2,46,0,-130,117,-1.5,-113,103,45.5,-109,-103,1,0.0,13.5,31.0,0.25384615384615383,0.7528409090909091,3.0,0.5,0.0,21.0,26.5,0.458041958041958,0.6928571428571428,0.5,-1.5
2022,REG,3,PHI,24,WAS,8,-16,32,0,-240,210,-6.0,102,-112,47.0,-101,-111,0,0.5,27.5,29.0,0.4879807692307692,0.7211538461538461,2.5,-1.5,1.0,31.0,21.0,0.46875,0.5520833333333334,1.5,1.5
2022,REG,3,JAX,38,LAC,10,-28,48,0,220,-252,6.5,-106,-104,46.0,-112,-100,0,0.5,24.0,23.0,0.34705882352941175,0.6188811188811189,3.5,1.0,0.5,23.0,14.0,0.325,0.6398601398601398,3.0,2.5
2022,REG,3,LA,20,ARI,12,-8,32,0,-171,153,-3.5,104,-115,49.0,-114,102,0,0.5,25.0,33.5,0.23214285714285715,0.49145299145299143,0.5,0.5,0.5,20.5,29.0,0.5,0.5,2.5,0.5
2022,REG,3,ATL,27,SEA,23,-4,50,0,-104,-106,1.0,-112,102,43.0,103,-115,0,0.5,12.0,21.5,0.375,0.5833333333333334,1.5,0.0,0.0,26.5,29.0,0.29166666666666663,0.5461538461538462,2.5,-0.5
2022,REG,3,GB,14,TB,12,-2,26,0,112,-123,1.0,105,-115,41.5,-103,-109,0,1.0,19.5,6.5,0.2982456140350877,0.7633928571428572,5.0,2.0,0.5,17.0,16.5,0.41666666666666663,0.7857142857142858,2.0,-1.0
2022,REG,3,SF,10,DEN,11,1,21,0,-110,-101,-1.0,-102,-108,44.0,101,-114,1,0.5,16.0,13.0,0.35714285714285715,0.6833333333333333,2.5,-1.0,0.5,18.5,13.0,0.3771929824561403,0.7083333333333334,2.0,0.0
2022,REG,3,DAL,23,NYG,16,-7,39,0,109,-120,1.0,103,-113,38.5,-102,-110,0,1.0,20.0,18.0,0.2409090909090909,0.823076923076923,1.5,-0.5,0.5,11.5,18.0,0.20089285714285715,0.6666666666666667,4.0,-0.5
2022,REG,3,CIN,27,NYJ,12,-15,39,0,-247,220,-6.5,104,-115,46.0,-106,-106,0,0.5,20.0,27.0,0.3088235294117647,0.4743589743589744,1.5,-0.5,0.0,18.5,21.5,0.3771929824561403,0.7817460317460317,1.0,-2.0
2022,REG,4,BUF,23,BAL,20,-3,43,0,-172,154,-3.0,-117,106,50.0,-103,-109,0,0.6666666666666666,33.0,25.666666666666668,0.3564102564102564,0.674589027530204,2.3333333333333335,1.6666666666666667,0.6666666666666666,30.333333333333332,12.666666666666666,0.5578703703703703,0.652991452991453,3.6666666666666665,0.0
2022,REG,4,MIN,28,NO,25,-3,53,0,-199,177,-4.0,-103,-107,42.0,-110,-102,0,0.3333333333333333,17.0,22.666666666666668,0.3089133089133089,0.712280701754386,1.3333333333333333,-2.0,0.6666666666666666,19.333333333333332,18.333333333333332,0.273015873015873,0.6805555555555557,2.3333333333333335,0.0
2022,REG,4,LA,9,SF,24,15,33,0,112,-124,1.0,106,-116,42.0,-109,-103,1,0.3333333333333333,15.666666666666666,12.333333333333334,0.27923976608187134,0.7185990338164251,2.6666666666666665,-1.0,0.6666666666666666,20.333333333333332,23.333333333333332,0.4444444444444444,0.5614035087719298,2.3333333333333335,0.0
2022,REG,4,KC,41,TB,31,-10,72,0,113,-125,1.0,107,-118,46.5,102,-115,0,0.6666666666666666,17.0,9.0,0.2501124606387764,0.7089285714285715,3.6666666666666665,1.3333333333333333,0.6666666666666666,29.333333333333332,21.666666666666668,0.3877492877492878,0.6936274509803922,3.3333333333333335,0.3333333333333333
2022,REG,4,DEN,23,LV,32,9,55,0,124,-137,2.5,-101,-109,45.5,-110,-102,1,0.0,21.333333333333332,25.666666666666668,0.3291708291708291,0.6285714285714286,0.6666666666666666,-1.0,0.6666666666666666,14.333333333333334,12.0,0.3250517598343685,0.7611111111111111,3.0,0.3333333333333333
2022,REG,4,NE,24,GB,27,3,51,1,358,-435,10.0,-120,109,40.5,-111,-101,1,0.6666666666666666,16.0,15.0,0.41111111111111115,0.805860805860806,2.3333333333333335,-0.6666666666666666,0.3333333333333333,16.666666666666668,23.666666666666668,0.35318093212830054,0.5606837606837607,3.3333333333333335,-2.0
2022,REG,4,ARI,26,CAR,16,-10,42,0,102,-113,1.0,-104,-106,44.0,-113,100,0,0.3333333333333333,20.666666666666668,19.666666666666668,0.24273504273504276,0.6619047619047619,1.6666666666666667,0.0,0.3333333333333333,20.666666666666668,29.0,0.2600250626566416,0.5498575498575499,0.6666666666666666,0.6666666666666666
2022,REG,4,NYJ,24,PIT,20,-4,44,0,145,-161,3.0,-102,-108,41.0,102,-115,0,0.3333333333333333,18.0,22.0,0.28215488215488216,0.5841073271413829,3.0,1.6666666666666667,0.3333333333333333,17.333333333333332,27.0,0.32868937048503616,0.5123177476118653,1.6666666666666667,-1.3333333333333333
2022,REG,4,JAX,21,PHI,29,8,50,0,223,-256,6.5,-109,-102,44.0,-102,-111,1,1.0,28.666666666666668,16.666666666666668,0.4236111111111111,0.6013888888888889,4.0,1.3333333333333333,0.6666666666666666,28.0,12.666666666666666,0.39444444444444443,0.6317016317016316,2.3333333333333335,2.3333333333333335
2022,REG,4,CHI,12,NYG,20,8,32,0,130,-144,3.0,-120,109,39.0,-103,-110,1,0.6666666666666666,18.666666666666668,19.666666666666668,0.2272727272727273,0.7709401709401709,1.0,-0.6666666666666666,0.6666666666666666,17.333333333333332,19.0,0.2920634920634921,0.6160593792172739,2.0,0.3333333333333333
2022,REG,4,TEN,24,IND,17,-7,41,0,182,-205,4.5,-105,-105,43.0,-102,-110,0,0.6666666666666666,13.333333333333334,20.333333333333332,0.3106060606060606,0.6625,1.3333333333333333,-1.6666666666666667,0.3333333333333333,17.0,28.0,0.33589743589743587,0.8114177489177489,2.3333333333333335,0.3333333333333333
2022,REG,4,LAC,34,HOU,24,-10,58,0,-234,205,-5.5,-106,-104,45.0,102,-115,0,0.0,16.333333333333332,19.666666666666668,0.22553418803418804,0.6702380952380952,3.3333333333333335,0.6666666666666666,0.3333333333333333,19.333333333333332,28.0,0.35957767722473605,0.568142968142968,2.3333333333333335,0.0
2022,REG,4,SEA,48,DET,45,-3,93,0,151,-169,3.0,103,-113,48.5,-112,-101,0,0.3333333333333333,31.666666666666668,31.0,0.3525641025641026,0.6208333333333333,2.3333333333333335,0.0,0.3333333333333333,15.666666666666666,23.333333333333332,0.4264705882352941,0.5555555555555556,2.0,0.3333333333333333
2022,REG,4,WAS,10,DAL,25,15,35,0,140,-155,3.0,-110,-101,40.5,-101,-111,1,0.6666666666666666,15.333333333333334,17.333333333333332,0.24503968253968256,0.7111111111111112,4.333333333333333,0.0,0.3333333333333333,21.0,27.333333333333332,0.4253205128205128,0.702991452991453,2.6666666666666665,-1.3333333333333333
2022,REG,4,MIA,15,CIN,27,12,42,0,169,-190,4.0,-107,-103,48.5,-103,-109,1,0.3333333333333333,21.333333333333332,18.333333333333332,0.3887168902648779,0.7316903369534948,2.0,-0.3333333333333333,1.0,27.666666666666668,21.333333333333332,0.45656565656565656,0.5750841750841751,2.0,0.6666666666666666
2022,REG,4,CLE,20,ATL,23,3,43,0,-107,-103,-1.0,-101,-109,48.0,-100,-112,1,0.3333333333333333,26.666666666666668,27.0,0.3611111111111111,0.5209653092006034,2.3333333333333335,-0.6666666666666666,0.6666666666666666,28.333333333333332,24.0,0.46685340802987857,0.7004662004662005,2.3333333333333335,0.6666666666666666
2022,REG,5,NYG,27,GB,22,-5,49,0,331,-397,8.5,104,-115,42.0,-110,-102,0,0.75,18.75,17.25,0.4083333333333333,0.7862137862137863,2.75,-0.75,0.75,19.0,17.75,0.2704545454545455,0.7500801282051281,2.25,-0.25
2022,REG,5,LV,29,KC,30,1,59,0,275,-321,7.5,-125,113,51.5,-109,-103,1,0.75,32.25,24.0,0.4574786324786325,0.6548359728506787,2.75,0.5,0.25,24.0,25.0,0.37187812187812186,0.6532467532467532,1.25,-0.5
2022,REG,5,IND,12,DEN,9,-3,21,1,159,-178,3.5,-114,104,42.0,-106,-106,0,0.5,16.5,17.0,0.31197063805759456,0.6958333333333333,2.75,0.0,0.5,14.25,21.25,0.3496212121212121,0.6507211538461539,1.75,-2.0
2022,REG,5,PIT,3,BUF,38,35,41,0,568,-749,14.0,-108,-102,44.0,-103,-110,1,0.75,28.5,14.5,0.5017361111111112,0.6326007326007326,3.25,0.0,0.25,18.5,22.5,0.327000777000777,0.5998452012383901,2.5,0.75
2022,REG,5,LAC,30,CLE,28,-2,58,0,-114,103,-1.0,-106,-104,47.0,-114,102,0,0.5,26.25,23.75,0.43942577030812324,0.6920163170163169,2.0,0.25,0.5,23.0,27.0,0.3873303167420814,0.6046786546786547,2.75,0.25
2022,REG,5,HOU,13,JAX,6,-7,19,0,261,-304,7.0,-113,102,44.0,-112,-101,0,0.5,26.25,16.75,0.3672619047619048,0.6571095571095571,2.25,0.75,0.0,18.25,23.25,0.24057921245421246,0.635031512605042,2.75,0.25
2022,REG,5,CHI,22,MIN,29,7,51,0,322,-385,10.0,-116,105,44.0,-106,-106,1,0.75,21.5,20.0,0.26726190476190476,0.6834935897435899,2.25,-0.25,0.5,16.0,19.25,0.29717261904761905,0.6120445344129555,1.75,0.0
2022,REG,5,DET,0,NE,29,29,29,0,133,-148,3.0,-113,102,46.5,101,-114,1,0.25,18.5,24.5,0.33306751727804357,0.5705128205128205,2.75,-1.25,0.25,35.0,35.25,0.36442307692307696,0.5425480769230769,1.75,-0.75
2022,REG,5,SEA,32,NO,39,7,71,0,201,-229,5.5,-106,-104,45.5,-113,100,1,0.25,19.0,24.0,0.3086080586080586,0.7217105263157895,1.75,-1.25,0.5,23.75,28.75,0.49292986425339363,0.5666666666666667,1.75,1.0
2022,REG,5,MIA,17,NYJ,40,23,57,0,-162,146,-3.0,-110,100,46.0,-101,-111,1,0.5,19.0,25.25,0.3347523219814242,0.5188536953242836,2.0,-0.5,0.75,24.5,22.75,0.3878787878787879,0.5563131313131313,1.75,0.0
2022,REG,5,ATL,15,TB,21,6,36,0,355,-430,10.5,-113,102,46.0,101,-113,1,0.5,20.5,17.0,0.30296896086369773,0.615029761904762,3.5,0.75,0.5,25.75,25.25,0.35416666666666663,0.5514382676147382,2.0,-0.25
2022,REG,5,TEN,21,WAS,17,-4,38,0,-110,-100,-1.0,-102,-108,43.0,-106,-106,0,0.25,18.25,26.75,0.3971153846153846,0.6991185897435898,2.25,-1.5,0.5,18.75,25.25,0.34807692307692306,0.741896645021645,2.5,1.0
2022,REG,5,SF,37,CAR,15,-22,52,0,-234,206,-6.0,-102,-109,40.0,-104,-108,0,0.25,19.5,21.25,0.22750582750582754,0.6526785714285714,1.5,-0.5,0.5,17.75,11.5,0.31359649122807015,0.7108242753623188,3.75,-0.25
2022,REG,5,PHI,20,ARI,17,-3,37,0,-222,196,-5.5,101,-111,48.5,101,-113,0,0.5,22.0,25.75,0.2887687969924812,0.6169386169386168,1.0,1.0,1.0,28.75,17.75,0.38437499999999997,0.6296130952380953,4.0,2.0
2022,REG,5,DAL,22,LA,10,-12,32,0,195,-220,5.5,-112,102,42.0,-106,-106,0,0.5,17.5,23.5,0.4114583333333333,0.5668859649122806,1.75,-0.5,0.75,17.75,15.5,0.2619047619047619,0.7052083333333334,3.75,0.5
2022,REG,5,CIN,17,BAL,19,2,36,0,151,-168,3.0,103,-114,47.5,-104,-108,1,0.5,29.75,25.0,0.37445054945054945,0.6726084373143197,2.0,1.25,0.5,22.75,17.5,0.4165376676986584,0.7533132072605757,1.75,0.25
2022,REG,6,SF,14,ATL,28,14,42,0,-185,166,-3.5,-100,-110,46.0,-109,-103,1,0.4,23.6,24.4,0.3583333333333333,0.5464137719865274,1.6,-0.2,0.6,21.6,12.2,0.3675438596491228,0.7333653026427962,4.2,-0.2
2022,REG,6,WAS,12,CHI,7,-5,19,0,-120,109,-1.0,-112,102,38.5,-105,-107,0,0.4,17.2,21.2,0.310465367965368,0.5484591569421291,1.6,0.0,0.2,18.0,25.6,0.33587412587412585,0.71223604826546,2.8,-1.4
2022,REG,6,DEN,16,LAC,19,3,35,1,166,-186,3.5,-103,-107,45.5,-115,102,1,0.6,24.4,27.2,0.3598642533936651,0.611015651015651,2.2,0.4,0.4,15.0,16.0,0.2762431771127423,0.7122222222222222,3.4,0.0
2022,REG,6,DAL,17,PHI,26,9,43,0,252,-292,6.5,109,-120,42.5,-104,-108,1,1.0,27.0,17.6,0.39980769230769225,0.5970238095238096,3.4,1.8,0.8,18.6,14.4,0.27202380952380956,0.6975000000000001,4.0,1.0
2022,REG,6,BUF,24,KC,20,-4,44,0,-146,132,-2.5,-116,105,54.0,-105,-107,0,0.8,31.8,25.0,0.4593162393162394,0.6572021116138764,2.6,0.4,0.8,30.4,12.2,0.5125,0.6394139194139195,3.2,0.0
2022,REG,6,ARI,9,SEA,19,10,28,0,-136,123,-2.5,-106,-104,50.0,-102,-110,1,0.4,25.4,30.8,0.4125257095845331,0.5592156862745098,1.6,1.0,0.4,21.0,24.6,0.33768170426065164,0.6012432012432012,1.2,0.6
2022,REG,6,CAR,10,LA,24,14,34,0,343,-413,10.0,-112,102,41.5,-109,-103,1,0.4,16.0,23.2,0.3958333333333333,0.5910087719298245,2.0,-1.0,0.2,18.6,24.4,0.21729877965172087,0.6054761904761905,1.6,-0.4
2022,REG,6,TB,18,PIT,20,2,38,0,-386,323,-10.0,103,-113,47.0,-117,104,1,0.2,15.4,25.6,0.32826728826728824,0.5687650498796011,2.0,0.6,0.6,20.6,16.6,0.33711201079622133,0.6170238095238096,3.8,0.6
2022,REG,6,BAL,20,NYG,24,4,44,0,-234,206,-5.5,-107,-103,46.0,-110,-102,1,0.8,20.6,18.6,0.30867132867132874,0.7200641025641026,2.2,-0.2,0.6,27.6,23.4,0.3828937728937729,0.6714200831847892,2.2,1.0
2022,REG,6,CIN,30,NO,26,-4,56,0,-164,148,-3.0,-110,100,42.5,-104,-108,0,0.4,23.0,25.6,0.3410040939452704,0.7591866028708134,2.0,-1.2,0.4,21.6,17.8,0.39989680082559337,0.7193172324751271,1.6,0.2
2022,REG,6,MIN,24,MIA,16,-8,40,0,-175,157,-3.0,-120,109,45.0,-107,-105,0,0.6,23.0,26.2,0.36744588744588746,0.5541414141414142,1.8,-0.4,0.8,23.0,20.4,0.3549859943977591,0.6740675990675992,2.2,-0.2
2022,REG,6,JAX,27,IND,34,7,61,0,110,-122,1.0,103,-114,41.0,100,-113,1,0.6,13.8,18.8,0.3241414141414142,0.6939102564102565,2.2,-1.6,0.4,22.2,16.0,0.3688095238095238,0.6590209790209791,2.0,0.2
2022,REG,6,NYJ,27,GB,10,-17,37,0,305,-362,7.5,-101,-109,44.5,-101,-111,0,0.6,19.4,19.2,0.4066666666666666,0.7366633366633367,2.4,-0.6,0.6,23.2,23.6,0.35871094849423024,0.5579400991165697,2.0,0.0
2022,REG,6,NE,38,CLE,15,-23,53,0,127,-140,2.5,101,-111,43.0,-104,-108,0,0.4,26.6,25.0,0.4242678889737713,0.7036130536130536,1.8,0.0,0.4,20.6,19.6,0.3331206804891015,0.5948717948717949,2.6,-0.8
2022,REG,7,CLE,20,BAL,23,3,43,0,244,-282,6.5,100,-110,46.0,-100,-112,1,0.5,26.333333333333332,23.5,0.37968420468420466,0.6532667359873243,2.5,0.6666666666666666,0.3333333333333333,24.666666666666668,27.166666666666668,0.39522324081147614,0.6916073692389482,1.8333333333333333,-0.16666666666666666
2022,REG,7,CHI,33,NE,14,-19,47,0,327,-392,9.5,-110,-100,40.0,-106,-106,0,0.5,23.5,18.833333333333332,0.33900407584618103,0.6207264957264957,2.8333333333333335,-0.5,0.3333333333333333,15.5,19.666666666666668,0.3182449494949495,0.5980749384774152,1.8333333333333333,0.0
2022,REG,7,NO,34,ARI,42,8,76,0,126,-140,2.5,-101,-109,44.0,-114,101,1,0.3333333333333333,19.0,23.666666666666668,0.32061710649171954,0.626036001036001,1.8333333333333333,0.3333333333333333,0.3333333333333333,23.5,26.333333333333332,0.35083674495439204,0.6993221690590112,2.1666666666666665,-1.1666666666666667
2022,REG,7,TB,3,CAR,21,18,24,0,-680,524,-13.0,-103,-107,39.5,-116,103,1,0.16666666666666666,17.166666666666668,24.333333333333332,0.21441564970976737,0.6087301587301587,1.5,-0.3333333333333333,0.5,20.166666666666668,17.166666666666668,0.3253711201079622,0.6122257236227825,3.5,0.5
2022,REG,7,ATL,17,CIN,35,18,52,0,235,-271,6.5,-100,-110,47.5,100,-112,1,0.5,23.0,19.166666666666668,0.4332473340213278,0.699431027062606,1.5,0.3333333333333333,0.5,24.333333333333332,22.666666666666668,0.4057539682539682,0.566455921099884,1.3333333333333333,0.3333333333333333
2022,REG,7,DET,6,DAL,24,18,30,0,241,-278,7.0,-112,102,49.5,-102,-110,1,0.6666666666666666,18.333333333333332,16.333333333333332,0.2872925685425685,0.68125,4.0,0.3333333333333333,0.2,28.0,34.0,0.3530769230769231,0.5673717948717949,1.4,-0.8
2022,REG,7,NYG,23,JAX,17,-6,40,0,148,-165,3.0,102,-112,44.0,-105,-107,0,0.3333333333333333,23.0,19.0,0.3767857142857143,0.6178116001645414,1.6666666666666667,0.0,0.8333333333333334,21.166666666666668,18.833333333333332,0.33014277389277397,0.7061140248640249,2.1666666666666665,0.0
2022,REG,7,IND,10,TEN,19,9,29,0,129,-143,2.5,-102,-108,43.0,-104,-109,1,0.6,19.2,23.6,0.32552036199095025,0.7753354978354978,2.6,1.0,0.6666666666666666,17.166666666666668,20.166666666666668,0.36815706080411964,0.6754807692307693,2.5,-1.1666666666666667
2022,REG,7,GB,21,WAS,23,2,44,0,-195,173,-4.0,-102,-108,41.5,-105,-107,1,0.3333333333333333,17.0,22.5,0.30553613053613055,0.7006728973640738,3.1666666666666665,-1.1666666666666667,0.5,17.833333333333332,20.5,0.37397660818713446,0.7666638916638918,2.3333333333333335,-0.6666666666666666
2022,REG,7,NYJ,16,DEN,9,-7,25,0,-127,115,-2.0,-106,-104,37.0,-114,101,0,0.3333333333333333,15.166666666666666,16.5,0.2718693142606186,0.6947089947089946,3.1666666666666665,0.3333333333333333,0.6666666666666666,23.833333333333332,21.333333333333332,0.3128146793007474,0.5965290299655625,2.3333333333333335,0.16666666666666666
2022,REG,7,HOU,20,LV,38,18,58,0,278,-325,7.0,104,-115,46.0,-104,-108,1,0.2,25.0,26.0,0.3641691641691641,0.6292640692640692,1.6,-0.4,0.2,17.2,19.8,0.25913003663003664,0.6330252100840336,2.2,0.6
2022,REG,7,SEA,37,LAC,23,-14,60,0,193,-219,5.5,-111,101,51.5,-114,101,0,0.6666666666666666,23.5,25.333333333333332,0.36536306830424475,0.6341797091797091,2.5,0.0,0.5,24.333333333333332,27.166666666666668,0.38543809132044426,0.5934640522875817,2.3333333333333335,1.0
2022,REG,7,KC,44,SF,23,-21,67,0,-106,-104,-1.0,102,-112,49.0,-114,101,0,0.5,20.333333333333332,14.833333333333334,0.3618421052631579,0.6706615617261397,3.8333333333333335,-0.6666666666666666,0.6666666666666666,29.833333333333332,24.833333333333332,0.4303825803825804,0.6537290324055031,2.3333333333333335,0.16666666666666666
2022,REG,7,PIT,10,MIA,16,6,26,0,255,-297,7.5,-119,108,44.5,-107,-105,1,0.5,21.833333333333332,25.833333333333332,0.35064935064935066,0.6046416546416546,2.0,-0.8333333333333334,0.3333333333333333,16.166666666666668,24.333333333333332,0.3421835245364657,0.5961930971218897,2.0,0.5
2022,REG,8,CIN,13,CLE,32,19,45,0,-163,147,-3.0,-112,102,45.0,-102,-110,1,0.2857142857142857,24.0,26.571428571428573,0.3607407998164301,0.6731634593476699,2.0,-0.2857142857142857,0.5714285714285714,24.714285714285715,18.857142857142858,0.4546881910659,0.6852265946250907,1.7142857142857142,0.2857142857142857
2022,REG,8,GB,17,BUF,27,10,44,0,365,-445,10.5,-110,100,47.0,-104,-108,1,0.8333333333333334,29.333333333333332,13.5,0.487689393939394,0.6518925518925519,3.1666666666666665,0.16666666666666666,0.42857142857142855,18.285714285714285,20.857142857142858,0.32055137844611525,0.7411740920144282,2.142857142857143,-0.2857142857142857
2022,REG,8,NYG,13,SEA,27,14,40,0,147,-164,3.0,-100,-110,44.5,-110,-102,1,0.5714285714285714,26.142857142857142,26.571428571428573,0.39531057178116,0.6039215686274509,2.4285714285714284,0.8571428571428571,0.8571428571428571,21.428571428571427,18.571428571428573,0.34420401027543884,0.6821636696636696,1.8571428571428572,0.14285714285714285
2022,REG,8,SF,31,LA,14,-17,45,0,-104,-106,-1.0,103,-114,42.0,-103,-109,0,0.5,17.333333333333332,21.0,0.3923611111111111,0.6258406432748537,2.0,-0.8333333333333334,0.42857142857142855,20.714285714285715,19.0,0.3863408521303258,0.6517758441169109,3.4285714285714284,-1.0
2022,REG,8,WAS,17,IND,16,-1,33,0,136,-151,3.0,-114,103,40.5,-110,-102,0,0.5714285714285714,16.142857142857142,20.0,0.35637952150557195,0.6623168498168498,2.4285714285714284,-1.2857142857142858,0.42857142857142855,17.857142857142858,22.285714285714285,0.32071164129987656,0.743433912026349,2.7142857142857144,-1.2857142857142858
2022,REG,8,TEN,17,HOU,10,-7,27,0,-115,104,-1.0,-107,-103,39.0,-102,-110,0,0.16666666666666666,17.666666666666668,22.833333333333332,0.31594169719169723,0.6201136009959539,2.0,0.3333333333333333,0.6666666666666666,19.166666666666668,21.333333333333332,0.34071141277023625,0.7651605339105338,2.6666666666666665,1.1666666666666667
2022,REG,8,PIT,13,PHI,35,22,48,0,397,-490,11.0,102,-112,43.0,-110,-102,1,1.0,26.833333333333332,17.5,0.39983974358974356,0.6035804473304474,2.8333333333333335,2.0,0.2857142857142857,15.285714285714286,23.142857142857142,0.3290144496026849,0.6157845594378103,1.7142857142857142,0.0
2022,REG,8,NE,22,NYJ,17,-5,39,0,-155,140,-3.0,-103,-107,40.0,-102,-110,0,0.7142857142857143,22.714285714285715,19.571428571428573,0.2949125822577835,0.6121509332477931,2.142857142857143,0.2857142857142857,0.42857142857142855,22.142857142857142,20.857142857142858,0.3555099870889344,0.5876068376068376,3.0,-0.8571428571428571
2022,REG,8,LV,0,NO,24,24,24,0,-119,108,-1.0,-111,101,48.5,-111,-101,1,0.2857142857142857,25.0,28.571428571428573,0.3619416997568258,0.7093091119406909,2.142857142857143,-1.4285714285714286,0.3333333333333333,27.166666666666668,25.0,0.3775483775483775,0.5910533910533909,1.5,-0.16666666666666666
2022,REG,8,ARI,26,MIN,34,8,60,0,177,-199,4.0,-105,-105,48.5,-106,-106,1,0.8333333333333334,23.166666666666668,19.666666666666668,0.31963118580765637,0.6839452214452214,2.8333333333333335,0.3333333333333333,0.42857142857142855,22.285714285714285,25.142857142857142,0.30778169567422115,0.618234939663511,1.5714285714285714,0.7142857142857143
2022,REG,8,MIA,31,DET,27,-4,58,0,-190,169,-3.5,-112,102,52.0,-108,-104,0,0.16666666666666666,24.333333333333332,32.333333333333336,0.33589743589743587,0.5894764957264957,1.5,-1.3333333333333333,0.5714285714285714,21.0,23.571428571428573,0.3386518243661101,0.6254071325499897,2.0,-0.2857142857142857
2022,REG,8,CHI,29,DAL,49,20,78,0,355,-430,10.5,-121,109,43.0,-108,-104,1,0.7142857142857143,19.142857142857142,14.857142857142858,0.28910791589363016,0.6910714285714287,4.142857142857143,0.8571428571428571,0.42857142857142855,18.0,18.857142857142858,0.3600829725829726,0.5905577394741481,1.7142857142857142,0.42857142857142855
2022,REG,8,CAR,34,ATL,37,3,71,1,178,-201,4.5,-110,-100,41.0,-106,-106,1,0.42857142857142855,23.285714285714285,24.428571428571427,0.4049319727891156,0.5450574561808529,1.5714285714285714,0.2857142857142857,0.2857142857142857,17.714285714285715,21.285714285714285,0.23140389022741964,0.64421768707483,1.4285714285714286,-0.2857142857142857
2022,REG,8,DEN,21,JAX,17,-4,38,0,-103,-107,1.0,-112,101,41.0,-103,-109,0,0.2857142857142857,22.142857142857142,19.571428571428573,0.38889324960753535,0.6111854532022599,1.5714285714285714,-0.14285714285714285,0.2857142857142857,14.285714285714286,16.428571428571427,0.27504764751750505,0.7115362811791383,3.142857142857143,0.14285714285714285
2022,REG,8,BAL,27,TB,22,-5,49,0,116,-128,2.0,-104,-106,46.0,-102,-110,0,0.42857142857142855,17.714285714285715,17.714285714285715,0.2992976947864166,0.6200030012004802,3.142857142857143,0.42857142857142855,0.5714285714285714,25.857142857142858,23.0,0.3879436040150326,0.6808220374396845,2.857142857142857,0.7142857142857143
2022,REG,9,MIN,20,WAS,17,-3,37,0,-169,151,-3.0,-119,108,43.5,-106,-106,0,0.5,17.75,21.5,0.3014560194707253,0.723421339689722,2.625,-1.0,0.8571428571428571,24.714285714285715,20.571428571428573,0.33111244497799114,0.6882795775652919,3.0,0.2857142857142857
2022,REG,9,GB,9,DET,15,6,24,0,-191,170,-4.0,-107,-103,49.5,-107,-105,1,0.14285714285714285,24.714285714285715,32.142857142857146,0.34505494505494505,0.5602106227106227,1.5714285714285714,-1.0,0.375,18.125,21.625,0.33817476383265854,0.7457495527348469,2.125,-0.125
2022,REG,9,BAL,27,NO,13,-14,40,0,-124,112,-1.0,-117,106,46.0,-108,-104,0,0.375,24.875,25.0,0.38400667959491486,0.7039788062814379,2.375,-1.125,0.625,26.0,22.875,0.39302208208458206,0.6850049970454383,2.875,0.5
2022,REG,9,TEN,17,KC,20,3,37,1,530,-689,14.0,-107,-103,45.0,-106,-106,1,0.7142857142857143,31.857142857142858,24.571428571428573,0.4348334205477063,0.627005837299955,2.7142857142857144,0.5714285714285714,0.7142857142857143,18.857142857142858,19.714285714285715,0.3396574014221073,0.7783008658008657,2.7142857142857144,1.1428571428571428
2022,REG,9,LA,13,TB,16,3,29,0,142,-158,3.0,-104,-106,43.0,-108,-104,1,0.375,18.25,18.875,0.29759976865240023,0.6139311974789916,3.125,0.5,0.42857142857142855,16.857142857142858,22.428571428571427,0.4179421768707483,0.5999269005847953,2.142857142857143,-0.7142857142857143
2022,REG,9,SEA,31,ARI,21,-10,52,0,116,-128,1.5,102,-113,49.5,-115,103,0,0.375,22.75,26.25,0.3050232694292292,0.6159555722055721,1.75,0.625,0.625,26.25,24.875,0.3747429041546689,0.6139576883384933,2.75,0.375
2022,REG,9,BUF,17,NYJ,20,3,37,0,-494,400,-11.0,103,-114,46.0,-102,-110,1,0.625,22.0,19.875,0.3026913666184177,0.6211583823812926,2.625,0.0,0.8571428571428571,29.0,14.0,0.4497655122655123,0.6356881214024072,3.0,0.0
2022,REG,9,IND,3,NE,26,23,29,0,188,-212,5.0,-115,104,40.0,-109,-103,1,0.5,22.125,20.375,0.35054492291334394,0.5945131257631258,2.875,-0.5,0.5,16.125,19.625,0.36391541465070876,0.6836939102564102,2.375,-1.25
